repo,module,compile_success,test_pass,original_tech_lag,current_tech_lag,reduced_tech_lag,original_dep_count,current_dep_count,reduced_dep_count
java-design-patterns,master-worker,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,multiton,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,monostate,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,trampoline,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,notification,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,singleton,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,throttling,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,producer-consumer,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,component,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,object-pool,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,table-module,True,True,12,0.0,12,4,10.0,-6
java-design-patterns,optimistic-offline-lock,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,flux,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,delegation,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,extension-objects,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,anti-corruption-layer,True,True,605,0.0,605,18,30.0,-12
java-design-patterns,dynamic-proxy,True,True,242,0.0,242,10,22.0,-12
java-design-patterns,caching,True,False,122,0.0,122,8,120.0,-112
java-design-patterns,bytecode,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,servant,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,visitor,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,null-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,fluent-interface,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,event-sourcing,True,True,26,0.0,26,6,12.0,-6
java-design-patterns,reactor,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,fanout-fanin,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,client-session,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,half-sync-half-async,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,promise,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,saga,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,transaction-script,True,True,12,0.0,12,4,10.0,-6
java-design-patterns,poison-pill,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,data-transfer-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,data-mapper,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,builder,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,health-check,True,False,543,0.0,543,71,882.0,-811
java-design-patterns,specification,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,strangler,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,queue-based-load-leveling,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,converter,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,collecting-parameter,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,proxy,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,serialized-entity,True,True,12,0.0,12,4,10.0,-6
java-design-patterns,business-delegate,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,combinator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,layered-architecture,True,False,276,0.0,276,50,840.0,-790
java-design-patterns,data-access-object,True,True,12,0.0,12,4,10.0,-6
java-design-patterns,abstract-document,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,virtual-proxy,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,async-method-invocation,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,observer,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,filterer,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,identity-map,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,object-mother,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,factory-method,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,special-case,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,chain-of-responsibility,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,memento,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,mediator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,abstract-factory,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,callback,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,domain-model,True,True,13,0.0,13,5,12.0,-7
java-design-patterns,data-bus,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,leader-election,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,service-to-worker,True,True,7,0.0,7,4,10.0,-6
java-design-patterns,acyclic-visitor,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,registry,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,front-controller,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,model-view-intent,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,type-object,True,True,15,0.0,15,5,11.0,-6
java-design-patterns,decorator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,service-locator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,composite,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,strategy,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,flyweight,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,server-session,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,subclass-sandbox,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,dirty-flag,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,twin,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,active-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,double-buffer,True,True,12,0.0,12,4,10.0,-6
java-design-patterns,game-loop,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,context-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,template-method,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,separated-interface,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,commander,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,step-builder,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,state,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,tolerant-reader,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,guarded-suspension,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,sharding,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,property,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,balking,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,currying,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,event-aggregator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,leader-followers,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,partial-response,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,update-method,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,private-class-data,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,prototype,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,serialized-lob,True,True,9,0.0,9,4,10.0,-6
java-design-patterns,retry,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,mute-idiom,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,role-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,event-based-asynchronous,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,curiously-recurring-template-pattern,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,adapter,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,pipeline,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,circuit-breaker,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,factory-kit,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,monitor,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,double-dispatch,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,single-table-inheritance,True,True,303,0.0,303,50,840.0,-790
java-design-patterns,unit-of-work,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,event-queue,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,factory,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,execute-around,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,command,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,spatial-partition,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,feature-toggle,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,composite-view,True,True,10,0.0,10,4,9.0,-5
java-design-patterns,parameter-object,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,arrange-act-assert,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,iterator,True,True,7,0.0,7,3,9.0,-6
java-design-patterns,lazy-loading,True,True,7,0.0,7,3,9.0,-6
easyexcel,easyexcel,False,False,48,0.0,48,17,320.0,-303
easyexcel,easyexcel-test,False,False,1627,0.0,1627,79,368.0,-289
easyexcel,easyexcel-support,True,True,17,0.0,17,2,2.0,0
easyexcel,easyexcel-core,False,False,48,0.0,48,16,319.0,-303
nacos,plugin/environment,True,True,0,0.0,0,0,0.0,0
nacos,plugin/trace,True,True,0,0.0,0,0,0.0,0
nacos,plugin/datasource,True,True,0,0.0,0,0,0.0,0
nacos,plugin/encryption,True,True,0,0.0,0,0,0.0,0
nacos,plugin/config,True,True,0,0.0,0,0,0.0,0
nacos,plugin/control,True,True,0,0.0,0,0,0.0,0
nacos,plugin/auth,True,True,0,0.0,0,0,0.0,0
nacos,common,True,True,61,0.0,61,32,32.0,0
nacos,client,True,True,73,0.0,73,49,833.0,-784
nacos,logger-adapter-impl/log4j2-adapter,True,True,61,0.0,61,33,33.0,0
nacos,logger-adapter-impl/logback-adapter-12,True,True,58,0.0,58,32,32.0,0
nacos,consistency,True,True,64,0.0,64,34,34.0,0
nacos,plugin-default-impl/nacos-default-control-plugin,True,True,61,0.0,61,34,34.0,0
WxJava,weixin-java-cp,True,True,120,0.0,120,22,157.0,-135
WxJava,weixin-graal,True,True,2,0.0,2,1,1.0,0
WxJava,spring-boot-starters/wx-java-qidian-spring-boot-starter,True,True,972,0.0,972,34,853.0,-819
WxJava,spring-boot-starters/wx-java-miniapp-multi-spring-boot-starter,True,True,945,0.0,945,34,177.0,-143
WxJava,spring-boot-starters/wx-java-miniapp-spring-boot-starter,True,True,945,0.0,945,34,177.0,-143
WxJava,spring-boot-starters/wx-java-channel-multi-spring-boot-starter,True,True,945,0.0,945,36,177.0,-141
WxJava,spring-boot-starters/wx-java-cp-spring-boot-starter,True,True,945,0.0,945,32,175.0,-143
WxJava,spring-boot-starters/wx-java-open-spring-boot-starter,True,True,945,0.0,945,36,179.0,-143
WxJava,spring-boot-starters/wx-java-channel-spring-boot-starter,True,True,945,0.0,945,36,177.0,-141
WxJava,spring-boot-starters/wx-java-mp-multi-spring-boot-starter,True,True,945,0.0,945,31,174.0,-143
WxJava,spring-boot-starters/wx-java-mp-spring-boot-starter,True,True,1002,0.0,1002,33,853.0,-820
WxJava,spring-boot-starters/wx-java-pay-spring-boot-starter,True,True,660,0.0,660,37,180.0,-143
WxJava,spring-boot-starters/wx-java-cp-multi-spring-boot-starter,True,True,945,0.0,945,32,175.0,-143
WxJava,weixin-java-miniapp,True,True,120,0.0,120,24,159.0,-135
WxJava,weixin-java-mp,True,True,159,0.0,159,27,156.0,-129
WxJava,weixin-java-pay,True,True,127,0.0,127,27,162.0,-135
WxJava,weixin-java-qidian,True,True,120,0.0,120,21,156.0,-135
WxJava,weixin-java-channel,True,True,120,0.0,120,30,159.0,-129
WxJava,weixin-java-open,True,True,120,0.0,120,26,161.0,-135
WxJava,weixin-java-common,True,True,119,0.0,119,20,155.0,-135
WxJava,solon-plugins/wx-java-pay-solon-plugin,True,True,126,0.0,126,29,164.0,-135
WxJava,solon-plugins/wx-java-open-solon-plugin,True,True,119,0.0,119,28,163.0,-135
WxJava,solon-plugins/wx-java-cp-multi-solon-plugin,True,True,119,0.0,119,24,159.0,-135
WxJava,solon-plugins/wx-java-miniapp-multi-solon-plugin,True,True,119,0.0,119,26,161.0,-135
WxJava,solon-plugins/wx-java-channel-solon-plugin,True,True,119,0.0,119,28,161.0,-133
WxJava,solon-plugins/wx-java-miniapp-solon-plugin,True,True,119,0.0,119,26,161.0,-135
WxJava,solon-plugins/wx-java-cp-solon-plugin,True,True,119,0.0,119,24,159.0,-135
WxJava,solon-plugins/wx-java-mp-solon-plugin,True,True,176,0.0,176,25,850.0,-825
WxJava,solon-plugins/wx-java-channel-multi-solon-plugin,True,True,119,0.0,119,28,161.0,-133
WxJava,solon-plugins/wx-java-qidian-solon-plugin,True,True,146,0.0,146,26,850.0,-824
WxJava,solon-plugins/wx-java-mp-multi-solon-plugin,True,True,119,0.0,119,23,158.0,-135

